sha256,isMalicious,Chabada,Gcata,apisList
6CF825F0E79AFAFA2EA65A0E488E6C0385427C43FAA3E3345FB019BDAFA2B53D,True,8,39,"['android.accounts.AccountManager.invalidateAuthToken', 'android.app.NotificationManager.notify', 'android.app.ActivityManager.getRunningTasks', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.hardware.Camera.open', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.stop', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.stop', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.net.wifi.WifiManager.isWifiEnabled', 'android.net.wifi.WifiManager.getConnectionInfo', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.stop', 'android.media.MediaPlayer.release', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.media.MediaPlayer.release', 'android.widget.VideoView.stopPlayback', 'android.provider.Contacts$People.createPersonInMyContactsGroup', 'android.net.wifi.WifiManager.getConnectionInfo', 'android.bluetooth.BluetoothAdapter.getAddress', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.telephony.SmsManager.sendTextMessage', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback']"
A72EADBF276C5936D6D02A554DD815210CBFA7302AAA612900EB4B77D0740B91,True,42,41,"['android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.stop', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.accounts.AccountManager.invalidateAuthToken', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.DownloadManager.enqueue', 'android.app.ActivityManager.getRunningTasks', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.start']"
567084BF94A6A2E28D7E8848C4D9C7FBC26680E575D21FA726BCD591F46E6770,True,42,46,"['android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.accounts.AccountManager.invalidateAuthToken', 'android.net.wifi.WifiManager.saveConfiguration', 'android.net.wifi.WifiManager.removeNetwork', 'android.net.wifi.WifiManager.addNetwork', 'android.net.wifi.WifiManager.enableNetwork', 'android.net.wifi.WifiManager.saveConfiguration', 'android.net.wifi.WifiManager.setWifiEnabled']"
DD5941E0278DCF4B19064D9F5D937C15388F6DDAD0FC29C5DAC81E534F81C096,True,42,16,"['android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.accounts.AccountManager.invalidateAuthToken', 'android.net.wifi.WifiManager.saveConfiguration', 'android.net.wifi.WifiManager.removeNetwork', 'android.net.wifi.WifiManager.addNetwork', 'android.net.wifi.WifiManager.enableNetwork', 'android.net.wifi.WifiManager.saveConfiguration', 'android.net.wifi.WifiManager.setWifiEnabled']"
D60C61387AB366B7F006C0200EF7E2712A4AEDB14381FFEF19CC047DD73CD161,True,8,36,"['android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.getLastKnownLocation', 'android.accounts.AccountManager.invalidateAuthToken', 'android.app.ActivityManager.getRunningTasks', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.requestLocationUpdates', 'android.location.LocationManager.requestLocationUpdates', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.accounts.AccountManager.getAuthToken', 'android.accounts.AccountManager.invalidateAuthToken', 'android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.requestLocationUpdates', 'android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.requestLocationUpdates', 'android.location.LocationManager.getLastKnownLocation']"
6208516B6A503FD4FA2C97D6481436D7DABC98C74BB487E080A95FAF0DC7F016,True,42,13,"['android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.accounts.AccountManager.invalidateAuthToken', 'android.net.wifi.WifiManager.saveConfiguration', 'android.net.wifi.WifiManager.removeNetwork', 'android.net.wifi.WifiManager.addNetwork', 'android.net.wifi.WifiManager.enableNetwork', 'android.net.wifi.WifiManager.saveConfiguration', 'android.net.wifi.WifiManager.setWifiEnabled', 'android.provider.Settings$System.getUriFor']"
B1023FC4E034E593F5A9A58A1152A521DA29807175566E7DBCA7B42981EAFCBE,True,42,44,"['android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.accounts.AccountManager.invalidateAuthToken', 'android.net.wifi.WifiManager.removeNetwork', 'android.net.wifi.WifiManager.saveConfiguration', 'android.net.wifi.WifiManager.addNetwork', 'android.net.wifi.WifiManager.enableNetwork', 'android.net.wifi.WifiManager.saveConfiguration', 'android.net.wifi.WifiManager.setWifiEnabled', 'android.provider.Settings$System.getUriFor']"
EE22EA17234D196E03E133988E2F3E75FD0BB45A7E52BA7EE80A28DBB87EB159,True,42,5,"['android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.getLastKnownLocation', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.getLastKnownLocation', 'android.app.NotificationManager.notify', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.stop', 'android.media.MediaPlayer.release', 'android.accounts.AccountManager.invalidateAuthToken', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.ActivityManager.getRunningTasks', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.media.MediaPlayer.stop', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.media.MediaPlayer.release', 'android.widget.VideoView.stopPlayback', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.requestLocationUpdates', 'android.location.LocationManager.requestLocationUpdates']"
B13E682E98B14E65282440CBA3732898232FFF009912E8A09A03F6139941494E,True,42,35,"['android.accounts.AccountManager.invalidateAuthToken', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.ActivityManager.getRunningTasks', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.hardware.Camera.open', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.media.MediaPlayer.stop', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.stop', 'android.media.MediaPlayer.release', 'android.widget.VideoView.start', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.media.MediaPlayer.release', 'android.widget.VideoView.stopPlayback']"
BA7D435F7E69D957ECC165C752196A37526B59B9D418F9594EEE44D96C2F73D3,True,8,13,"['android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.media.MediaRecorder.setAudioSource', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction']"
80D886E1434ECE5A82C53B526131404EA7D999E48034E46B1CE5D4BD6952F07A,True,8,23,"['android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.accounts.AccountManager.invalidateAuthToken', 'android.net.wifi.WifiManager.removeNetwork', 'android.net.wifi.WifiManager.saveConfiguration', 'android.net.wifi.WifiManager.addNetwork', 'android.net.wifi.WifiManager.enableNetwork', 'android.net.wifi.WifiManager.saveConfiguration', 'android.net.wifi.WifiManager.setWifiEnabled', 'android.provider.Settings$System.getUriFor']"
E5BEDE2E5C51631AB4104705EFC1DA1DD89CBA7ABFF0B7C9423E9ACA0AB8863D,True,8,1,"['android.app.NotificationManager.notify', 'android.os.PowerManager$WakeLock.release', 'android.os.PowerManager$WakeLock.acquire', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.accounts.AccountManager.invalidateAuthToken', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.setVideoPath', 'android.app.ActivityManager.getRunningTasks', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.speech.SpeechRecognizer.setRecognitionListener', 'android.speech.SpeechRecognizer.cancel', 'android.speech.SpeechRecognizer.startListening', 'android.speech.SpeechRecognizer.stopListening', 'android.os.Vibrator.cancel', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.cancel', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.vibrate', 'android.bluetooth.BluetoothAdapter.isEnabled', 'android.bluetooth.BluetoothAdapter.getProfileConnectionState', 'android.media.AudioManager.isWiredHeadsetOn', 'android.media.AudioManager.setMode', 'android.media.AudioManager.setMode', 'android.media.AudioManager.setMicrophoneMute', 'android.media.AudioManager.setSpeakerphoneOn', 'android.media.AudioManager.startBluetoothSco', 'android.media.AudioManager.stopBluetoothSco', 'android.media.AudioManager.stopBluetoothSco', 'android.media.AudioRecord.<init>', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.start', 'android.telephony.SmsManager.sendTextMessage', 'android.app.NotificationManager.notify', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.provider.Settings$Secure.getUriFor', 'android.app.NotificationManager.notify']"
CA7C08107A48F7075468F3514FB982EDC88C1C0CADABFE110D97DD54520E3BC8,True,42,45,"['android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.stop', 'android.media.MediaPlayer.release', 'android.accounts.AccountManager.invalidateAuthToken', 'android.app.NotificationManager.notify', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.telephony.TelephonyManager.getDeviceId', 'android.telephony.TelephonyManager.getCellLocation', 'android.telephony.TelephonyManager.getCellLocation', 'android.telephony.TelephonyManager.getDeviceId', 'android.telephony.TelephonyManager.getCellLocation', 'android.telephony.TelephonyManager.getCellLocation', 'android.location.LocationManager.requestLocationUpdates', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.telephony.TelephonyManager.getCellLocation', 'android.telephony.TelephonyManager.getCellLocation', 'android.location.LocationManager.getProvider', 'android.location.LocationManager.getProvider', 'android.location.LocationManager.getProviders', 'android.location.LocationManager.getLastKnownLocation']"
E03E51A73F4F5E10FC44567E8D4D85305036C17E8FAF81AB6735575A099E3973,True,42,45,"['android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.stop', 'android.accounts.AccountManager.invalidateAuthToken', 'android.app.NotificationManager.notify', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.telephony.TelephonyManager.getDeviceId', 'android.telephony.TelephonyManager.getCellLocation', 'android.telephony.TelephonyManager.getCellLocation', 'android.telephony.TelephonyManager.getDeviceId', 'android.telephony.TelephonyManager.getCellLocation', 'android.telephony.TelephonyManager.getCellLocation', 'android.location.LocationManager.requestLocationUpdates', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.telephony.TelephonyManager.getCellLocation', 'android.telephony.TelephonyManager.getCellLocation', 'android.location.LocationManager.getProvider', 'android.location.LocationManager.getProvider', 'android.location.LocationManager.getProviders', 'android.location.LocationManager.getLastKnownLocation']"
